"est.beta","se","G","R"
2.4760409151524,0.335838441830455,163,5
3.42479529430112,0.280845971387165,164,5
3.02029830715316,0.324847724695294,165,5
3.10654265820399,0.310349579628613,166,5
2.84954840936171,0.305607247027131,167,4
3.3021379835885,0.319806329936872,168,4
3.41912209994443,0.29524636717346,169,4
3.06837893545717,0.306389462873797,170,4
2.8169233597219,0.300641537795521,171,4
3.30029896224727,0.311558342063537,172,4
2.61111196937033,0.29036311047441,173,4
3.13699788251031,0.312945650289846,174,4
3.09026844550402,0.267622681665918,175,4
3.20635082623647,0.322649727602616,176,4
3.16644916212426,0.307608654112855,177,4
2.79415982670382,0.27708504498757,178,4
3.33250089747388,0.297159828270499,179,4
2.9002741596134,0.277107466937114,180,4
3.48574422675566,0.303552032163004,181,4
3.09184713322417,0.314381771078989,182,4
3.54949928944458,0.28902585097398,183,4
3.14086948669965,0.309999602026858,184,4
2.92819414734623,0.294227759059577,185,4
2.59545711193937,0.279389097750495,186,4
2.8357892094636,0.29548444368326,187,4
3.08026817615334,0.287733288466683,188,4
3.03467731730306,0.278130889902687,189,4
2.65439874016348,0.307906215919091,190,4
2.75721607144372,0.284738591648384,191,4
2.88854317322872,0.2575834779208,192,4
2.84856692032415,0.282048355785452,193,4
2.715886249718,0.287692106822859,194,4
3.31501442301151,0.302329315422116,195,4
2.88398348077295,0.310327022717302,196,4
3.20749603395806,0.286106300293047,197,4
2.89343264864044,0.290562569956468,198,4
3.06444878095357,0.272552077173849,199,4
2.85115143344539,0.278496595346514,200,4
2.98274494528145,0.275504105573794,201,3
3.34262744019031,0.267603658655412,202,3
2.89582396909121,0.266994444456366,203,3
2.72274183159125,0.289277125070331,204,3
3.02989777483012,0.29877096058002,205,3
3.36525565249952,0.257954162955505,206,3
3.10009897912564,0.266661819912516,207,3
2.97583984135587,0.282213262075603,208,3
2.95853371024289,0.287020539315785,209,3
3.01505817146302,0.292759313126498,210,3
2.8524557633176,0.278684044591918,211,3
2.8854780631038,0.283338728896331,212,3
3.34941966610546,0.297133507198615,213,3
2.76105728679225,0.25230611097974,214,3
3.10412507432782,0.275314686988701,215,3
2.83778623053604,0.283057075451543,216,3
2.76587427484109,0.269939053400952,217,3
2.50628685954675,0.286790305585696,218,3
3.00405573653943,0.2846116446558,219,3
2.81354409060728,0.28087070841882,220,3
2.89328380168882,0.264147567885518,221,3
3.1197736237974,0.276222957526821,222,3
3.09484707839064,0.256946712953532,223,3
3.27622114553811,0.287205603673392,224,3
3.30350625578539,0.266877454924946,225,3
2.65401264397423,0.267189279824163,226,3
3.52113860936947,0.248178074090171,227,3
2.97054577203879,0.289560103869794,228,3
2.51318761687032,0.25555082376991,229,3
2.8141715309476,0.262653179585634,230,3
3.00048702382164,0.264058453061703,231,3
2.99436219451866,0.236912232715126,232,3
